106.58,16000,1.5,0.3048,71.3,0.0033673
121.85,315,1.5,0.3048,39.6,0.0039211
124,400,1.5,0.3048,39.6,0.0039211
126.66,500,1.5,0.3048,39.6,0.0039211
128.31,630,1.5,0.3048,39.6,0.0039211
128.83,800,1.5,0.3048,39.6,0.0039211
127.58,1000,1.5,0.3048,39.6,0.0039211
125.21,1250,1.5,0.3048,39.6,0.0039211
122.21,1600,1.5,0.3048,39.6,0.0039211
122.1,2000,1.5,0.3048,39.6,0.0039211
120.98,2500,1.5,0.3048,39.6,0.0039211
119.11,3150,1.5,0.3048,39.6,0.0039211
117.74,4000,1.5,0.3048,39.6,0.0039211
116.24,5000,1.5,0.3048,39.6,0.0039211
114.75,6300,1.5,0.3048,39.6,0.0039211
112.25,8000,1.5,0.3048,39.6,0.0039211
108.99,10000,1.5,0.3048,39.6,0.0039211
106.11,12500,1.5,0.3048,39.6,0.0039211
127.56,400,3,0.3048,71.3,0.0042573
128.45,500,3,0.3048,71.3,0.0042573
129.35,630,3,0.3048,71.3,0.0042573
129.49,800,3,0.3048,71.3,0.0042573
129,1000,3,0.3048,71.3,0.0042573
127.63,1250,3,0.3048,71.3,0.0042573
126.51,1600,3,0.3048,71.3,0.0042573
125.52,2000,3,0.3048,71.3,0.0042573
124.02,2500,3,0.3048,71.3,0.0042573
121.51,3150,3,0.3048,71.3,0.0042573
120.26,4000,3,0.3048,71.3,0.0042573
118.13,5000,3,0.3048,71.3,0.0042573
116.13,6300,3,0.3048,71.3,0.0042573
114.63,8000,3,0.3048,71.3,0.0042573
110.22,10000,3,0.3048,71.3,0.0042573
126.16,400,3,0.3048,55.5,0.0045249
128.18,500,3,0.3048,55.5,0.0045249
129.57,630,3,0.3048,55.5,0.0045249
129.95,800,3,0.3048,55.5,0.0045249
129.33,1000,3,0.3048,55.5,0.0045249
127.33,1250,3,0.3048,55.5,0.0045249
124.44,1600,3,0.3048,55.5,0.0045249
123.07,2000,3,0.3048,55.5,0.0045249
122.44,2500,3,0.3048,55.5,0.0045249
120.19,3150,3,0.3048,55.5,0.0045249
118.69,4000,3,0.3048,55.5,0.0045249
117.31,5000,3,0.3048,55.5,0.0045249
115.68,6300,3,0.3048,55.5,0.0045249
113.8,8000,3,0.3048,55.5,0.0045249
112.17,10000,3,0.3048,55.5,0.0045249
123.31,315,3,0.3048,39.6,0.0049574
125.47,400,3,0.3048,39.6,0.0049574
127.63,500,3,0.3048,39.6,0.0049574
129.29,630,3,0.3048,39.6,0.0049574
129.55,800,3,0.3048,39.6,0.0049574
128.31,1000,3,0.3048,39.6,0.0049574
125.8,1250,3,0.3048,39.6,0.0049574
122.78,1600,3,0.3048,39.6,0.0049574
120.53,2000,3,0.3048,39.6,0.0049574
120.16,2500,3,0.3048,39.6,0.0049574
118.92,3150,3,0.3048,39.6,0.0049574
116.79,4000,3,0.3048,39.6,0.0049574
115.79,5000,3,0.3048,39.6,0.0049574
114.04,6300,3,0.3048,39.6,0.0049574
110.65,8000,3,0.3048,39.6,0.0049574
123.12,315,3,0.3048,31.7,0.0052951
125.4,400,3,0.3048,31.7,0.0052951
127.55,500,3,0.3048,31.7,0.0052951
128.7,630,3,0.3048,31.7,0.0052951
128.71,800,3,0.3048,31.7,0.0052951
126.84,1000,3,0.3048,31.7,0.0052951
124.84,1250,3,0.3048,31.7,0.0052951
122.09,1600,3,0.3048,31.7,0.0052951
120.09,2000,3,0.3048,31.7,0.0052951
119.6,2500,3,0.3048,31.7,0.0052951
118.11,3150,3,0.3048,31.7,0.0052951
115.61,4000,3,0.3048,31.7,0.0052951
113.86,5000,3,0.3048,31.7,0.0052951
109.72,6300,3,0.3048,31.7,0.0052951
126.39,250,4,0.3048,71.3,0.0049777
128.18,315,4,0.3048,71.3,0.0049777
129.57,400,4,0.3048,71.3,0.0049777
130.72,500,4,0.3048,71.3,0.0049777
131.62,630,4,0.3048,71.3,0.0049777
131.75,800,4,0.3048,71.3,0.0049777
131.01,1000,4,0.3048,71.3,0.0049777
129.4,1250,4,0.3048,71.3,0.0049777
126.64,1600,4,0.3048,71.3,0.0049777
124.39,2000,4,0.3048,71.3,0.0049777
123.78,2500,4,0.3048,71.3,0.0049777
121.78,3150,4,0.3048,71.3,0.0049777
119.53,4000,4,0.3048,71.3,0.0049777
117.78,5000,4,0.3048,71.3,0.0049777
116.17,6300,4,0.3048,71.3,0.0049777
113.67,8000,4,0.3048,71.3,0.0049777
110.91,10000,4,0.3048,71.3,0.0049777
107.41,12500,4,0.3048,71.3,0.0049777
123.54,250,4,0.3048,39.6,0.0057964
126.84,315,4,0.3048,39.6,0.0057964
128.63,400,4,0.3048,39.6,0.0057964
130.17,500,4,0.3048,39.6,0.0057964
131.07,630,4,0.3048,39.6,0.0057964
130.72,800,4,0.3048,39.6,0.0057964
128.72,1000,4,0.3048,39.6,0.0057964
126.34,1250,4,0.3048,39.6,0.0057964
123.21,1600,4,0.3048,39.6,0.0057964
120.96,2000,4,0.3048,39.6,0.0057964
120.23,2500,4,0.3048,39.6,0.0057964
118.74,3150,4,0.3048,39.6,0.0057964
115.86,4000,4,0.3048,39.6,0.0057964
113.73,5000,4,0.3048,39.6,0.0057964
128.14,1250,0,0.2286,71.3,0.0021434
129.13,1600,0,0.2286,71.3,0.0021434
128.24,2000,0,0.2286,71.3,0.0021434
128.35,2500,0,0.2286,71.3,0.0021434
127.83,3150,0,0.2286,71.3,0.0021434
125.82,4000,0,0.2286,71.3,0.0021434
124.3,5000,0,0.2286,71.3,0.0021434
122.04,6300,0,0.2286,71.3,0.0021434
118.02,8000,0,0.2286,71.3,0.0021434
118.13,10000,0,0.2286,71.3,0.0021434
117.62,12500,0,0.2286,71.3,0.0021434
114.98,16000,0,0.2286,71.3,0.0021434
114.47,20000,0,0.2286,71.3,0.0021434
119.54,315,0,0.2286,55.5,0.0022934
121.66,400,0,0.2286,55.5,0.0022934
123.78,500,0,0.2286,55.5,0.0022934
126.16,630,0,0.2286,55.5,0.0022934
127.53,800,0,0.2286,55.5,0.0022934
128.29,1000,0,0.2286,55.5,0.0022934
127.91,1250,0,0.2286,55.5,0.0022934
126.79,1600,0,0.2286,55.5,0.0022934
126.54,2000,0,0.2286,55.5,0.0022934
126.54,2500,0,0.2286,55.5,0.0022934
125.16,3150,0,0.2286,55.5,0.0022934
123.41,4000,0,0.2286,55.5,0.0022934
122.41,5000,0,0.2286,55.5,0.0022934
118.41,6300,0,0.2286,55.5,0.0022934
121.06,315,0,0.2286,39.6,0.0025351
123.56,400,0,0.2286,39.6,0.0025351
126.19,500,0,0.2286,39.6,0.0025351
128.71,630,0,0.2286,39.6,0.0025351
130.21,800,0,0.2286,39.6,0.0025351
130.44,1000,0,0.2286,39.6,0.0025351
129.4,1250,0,0.2286,39.6,0.0025351
127.09,1600,0,0.2286,39.6,0.0025351
125.31,2000,0,0.2286,39.6,0.0025351
125.03,2500,0,0.2286,39.6,0.0025351
124.62,3150,0,0.2286,39.6,0.0025351
123.47,4000,0,0.2286,39.6,0.0025351
122.17,5000,0,0.2286,39.6,0.0025351
117.47,6300,0,0.2286,39.6,0.0025351
120.59,315,0,0.2286,31.7,0.0027238
123.64,400,0,0.2286,31.7,0.0027238
126.67,500,0,0.2286,31.7,0.0027238
129.47,630,0,0.2286,31.7,0.0027238
130.72,800,0,0.2286,31.7,0.0027238
130.59,1000,0,0.2286,31.7,0.0027238
128.81,1250,0,0.2286,31.7,0.0027238
125.62,1600,0,0.2286,31.7,0.0027238
123.45,2000,0,0.2286,31.7,0.0027238
123.44,2500,0,0.2286,31.7,0.0027238
123.44,3150,0,0.2286,31.7,0.0027238
122.03,4000,0,0.2286,31.7,0.0027238
120.5,5000,0,0.2286,31.7,0.0027238
116.81,6300,0,0.2286,31.7,0.0027238
125.12,400,2,0.2286,71.3,0.0029303
126.49,500,2,0.2286,71.3,0.0029303
127.36,630,2,0.2286,71.3,0.0029303
128.22,800,2,0.2286,71.3,0.0029303
128.96,1000,2,0.2286,71.3,0.0029303
128.82,1250,2,0.2286,71.3,0.0029303
127.8,1600,2,0.2286,71.3,0.0029303
126.9,2000,2,0.2286,71.3,0.0029303
127.01,2500,2,0.2286,71.3,0.0029303
126.12,3150,2,0.2286,71.3,0.0029303
124.09,4000,2,0.2286,71.3,0.0029303
122.82,5000,2,0.2286,71.3,0.0029303
120.79,6300,2,0.2286,71.3,0.0029303
116,8000,2,0.2286,71.3,0.0029303
113.09,10000,2,0.2286,71.3,0.0029303
122.29,400,2,0.2286,55.5,0.0031353
124.69,500,2,0.2286,55.5,0.0031353
126.84,630,2,0.2286,55.5,0.0031353
128.49,800,2,0.2286,55.5,0.0031353
129,1000,2,0.2286,55.5,0.0031353
128.76,1250,2,0.2286,55.5,0.0031353
126.75,1600,2,0.2286,55.5,0.0031353
124.61,2000,2,0.2286,55.5,0.0031353
123.86,2500,2,0.2286,55.5,0.0031353
123.74,3150,2,0.2286,55.5,0.0031353
122.23,4000,2,0.2286,55.5,0.0031353
120.47,5000,2,0.2286,55.5,0.0031353
118.71,6300,2,0.2286,55.5,0.0031353
120.14,315,2,0.2286,39.6,0.0034657
122.15,400,2,0.2286,39.6,0.0034657
125.16,500,2,0.2286,39.6,0.0034657
127.42,630,2,0.2286,39.6,0.0034657
129.04,800,2,0.2286,39.6,0.0034657
129.15,1000,2,0.2286,39.6,0.0034657
128.26,1250,2,0.2286,39.6,0.0034657
125.84,1600,2,0.2286,39.6,0.0034657
122.8,2000,2,0.2286,39.6,0.0034657
121.4,2500,2,0.2286,39.6,0.0034657
121.63,3150,2,0.2286,39.6,0.0034657
120.23,4000,2,0.2286,39.6,0.0034657
118.83,5000,2,0.2286,39.6,0.0034657
116.42,6300,2,0.2286,39.6,0.0034657
120.15,315,2,0.2286,31.7,0.0037237
123.42,400,2,0.2286,31.7,0.0037237
126.68,500,2,0.2286,31.7,0.0037237
129.06,630,2,0.2286,31.7,0.0037237
130.31,800,2,0.2286,31.7,0.0037237
130.31,1000,2,0.2286,31.7,0.0037237
128.68,1250,2,0.2286,31.7,0.0037237
125.8,1600,2,0.2286,31.7,0.0037237
123.04,2000,2,0.2286,31.7,0.0037237
121.41,2500,2,0.2286,31.7,0.0037237
121.53,3150,2,0.2286,31.7,0.0037237
120.53,4000,2,0.2286,31.7,0.0037237
118.27,5000,2,0.2286,31.7,0.0037237
115.14,6300,2,0.2286,31.7,0.0037237
126.76,500,4,0.2286,71.3,0.004006
129.04,630,4,0.2286,71.3,0.004006
130.69,800,4,0.2286,71.3,0.004006
131.71,1000,4,0.2286,71.3,0.004006
131.72,1250,4,0.2286,71.3,0.004006
129.47,1600,4,0.2286,71.3,0.004006
126.22,2000,4,0.2286,71.3,0.004006
124.34,2500,4,0.2286,71.3,0.004006
124.11,3150,4,0.2286,71.3,0.004006
121.73,4000,4,0.2286,71.3,0.004006
121.12,5000,4,0.2286,71.3,0.004006
118.62,6300,4,0.2286,71.3,0.004006
112.85,8000,4,0.2286,71.3,0.004006
113.11,10000,4,0.2286,71.3,0.004006
114.26,12500,4,0.2286,71.3,0.004006
112.77,16000,4,0.2286,71.3,0.004006
109.64,20000,4,0.2286,71.3,0.004006
123.27,400,4,0.2286,55.5,0.0042862
127.31,500,4,0.2286,55.5,0.0042862
129.96,630,4,0.2286,55.5,0.0042862
131.86,800,4,0.2286,55.5,0.0042862
132.13,1000,4,0.2286,55.5,0.0042862
131.26,1250,4,0.2286,55.5,0.0042862
128.26,1600,4,0.2286,55.5,0.0042862
124.25,2000,4,0.2286,55.5,0.0042862
122.38,2500,4,0.2286,55.5,0.0042862
122.39,3150,4,0.2286,55.5,0.0042862
120.65,4000,4,0.2286,55.5,0.0042862
120.03,5000,4,0.2286,55.5,0.0042862
117.15,6300,4,0.2286,55.5,0.0042862
112.52,8000,4,0.2286,55.5,0.0042862
122.23,315,4,0.2286,39.6,0.004738
123.88,400,4,0.2286,39.6,0.004738
127.04,500,4,0.2286,39.6,0.004738
129.58,630,4,0.2286,39.6,0.004738
130.47,800,4,0.2286,39.6,0.004738
129.97,1000,4,0.2286,39.6,0.004738
128.34,1250,4,0.2286,39.6,0.004738
125.32,1600,4,0.2286,39.6,0.004738
121.66,2000,4,0.2286,39.6,0.004738
119.65,2500,4,0.2286,39.6,0.004738
120.42,3150,4,0.2286,39.6,0.004738
119.16,4000,4,0.2286,39.6,0.004738
117.65,5000,4,0.2286,39.6,0.004738
114.25,6300,4,0.2286,39.6,0.004738
113.13,8000,4,0.2286,39.6,0.004738
120.19,250,4,0.2286,31.7,0.0050907
123.61,315,4,0.2286,31.7,0.0050907
126.15,400,4,0.2286,31.7,0.0050907
128.94,500,4,0.2286,31.7,0.0050907
130.35,630,4,0.2286,31.7,0.0050907
130.87,800,4,0.2286,31.7,0.0050907
129.87,1000,4,0.2286,31.7,0.0050907
128.12,1250,4,0.2286,31.7,0.0050907
125.23,1600,4,0.2286,31.7,0.0050907
122.09,2000,4,0.2286,31.7,0.0050907
120.21,2500,4,0.2286,31.7,0.0050907
120.23,3150,4,0.2286,31.7,0.0050907
118.86,4000,4,0.2286,31.7,0.0050907
115.97,5000,4,0.2286,31.7,0.0050907
112.7,6300,4,0.2286,31.7,0.0050907
127.7,400,5.3,0.2286,71.3,0.0051942
129.88,500,5.3,0.2286,71.3,0.0051942
131.8,630,5.3,0.2286,71.3,0.0051942
133.48,800,5.3,0.2286,71.3,0.0051942
134,1000,5.3,0.2286,71.3,0.0051942
133.38,1250,5.3,0.2286,71.3,0.0051942
130.46,1600,5.3,0.2286,71.3,0.0051942
125.89,2000,5.3,0.2286,71.3,0.0051942
123.74,2500,5.3,0.2286,71.3,0.0051942
123.12,3150,5.3,0.2286,71.3,0.0051942
120.33,4000,5.3,0.2286,71.3,0.0051942
118.05,5000,5.3,0.2286,71.3,0.0051942
116.92,6300,5.3,0.2286,71.3,0.0051942
114.9,8000,5.3,0.2286,71.3,0.0051942
111.35,10000,5.3,0.2286,71.3,0.0051942
127.01,250,5.3,0.2286,39.6,0.0061433
129.69,315,5.3,0.2286,39.6,0.0061433
131.22,400,5.3,0.2286,39.6,0.0061433
132.25,500,5.3,0.2286,39.6,0.0061433
132.01,630,5.3,0.2286,39.6,0.0061433
129.49,800,5.3,0.2286,39.6,0.0061433
125.58,1000,5.3,0.2286,39.6,0.0061433
125.72,1250,5.3,0.2286,39.6,0.0061433
123.08,1600,5.3,0.2286,39.6,0.0061433
117.91,2000,5.3,0.2286,39.6,0.0061433
116.15,2500,5.3,0.2286,39.6,0.0061433
118.44,3150,5.3,0.2286,39.6,0.0061433
115.8,4000,5.3,0.2286,39.6,0.0061433
115.31,5000,5.3,0.2286,39.6,0.0061433
112.54,6300,5.3,0.2286,39.6,0.0061433
138.76,200,7.3,0.2286,71.3,0.01044
139.92,250,7.3,0.2286,71.3,0.01044
139.81,315,7.3,0.2286,71.3,0.01044
139.44,400,7.3,0.2286,71.3,0.01044
136.8,500,7.3,0.2286,71.3,0.01044
133.77,630,7.3,0.2286,71.3,0.01044
130.75,800,7.3,0.2286,71.3,0.01044
126.84,1000,7.3,0.2286,71.3,0.01044
127.36,1250,7.3,0.2286,71.3,0.01044
125.73,1600,7.3,0.2286,71.3,0.01044
122.71,2000,7.3,0.2286,71.3,0.01044
122.09,2500,7.3,0.2286,71.3,0.01044
120.46,3150,7.3,0.2286,71.3,0.01044
119.21,4000,7.3,0.2286,71.3,0.01044
115.3,5000,7.3,0.2286,71.3,0.01044
115.82,6300,7.3,0.2286,71.3,0.01044
135.23,200,7.3,0.2286,55.5,0.011171
136.38,250,7.3,0.2286,55.5,0.011171
136.28,315,7.3,0.2286,55.5,0.011171
135.92,400,7.3,0.2286,55.5,0.011171
133.17,500,7.3,0.2286,55.5,0.011171
130.93,630,7.3,0.2286,55.5,0.011171
128.44,800,7.3,0.2286,55.5,0.011171
125.19,1000,7.3,0.2286,55.5,0.011171
125.72,1250,7.3,0.2286,55.5,0.011171
123.35,1600,7.3,0.2286,55.5,0.011171
120.35,2000,7.3,0.2286,55.5,0.011171
118.99,2500,7.3,0.2286,55.5,0.011171
117.13,3150,7.3,0.2286,55.5,0.011171
117.28,4000,7.3,0.2286,55.5,0.011171
113.14,5000,7.3,0.2286,55.5,0.011171
111.53,6300,7.3,0.2286,55.5,0.011171
130.99,200,7.3,0.2286,39.6,0.012348
131.89,250,7.3,0.2286,39.6,0.012348
132.15,315,7.3,0.2286,39.6,0.012348
132.04,400,7.3,0.2286,39.6,0.012348
130.3,500,7.3,0.2286,39.6,0.012348
128.93,630,7.3,0.2286,39.6,0.012348
126.3,800,7.3,0.2286,39.6,0.012348
122.54,1000,7.3,0.2286,39.6,0.012348
123.19,1250,7.3,0.2286,39.6,0.012348
121.06,1600,7.3,0.2286,39.6,0.012348
117.81,2000,7.3,0.2286,39.6,0.012348
116.56,2500,7.3,0.2286,39.6,0.012348
114.31,3150,7.3,0.2286,39.6,0.012348
114.08,4000,7.3,0.2286,39.6,0.012348
111.96,5000,7.3,0.2286,39.6,0.012348
110.84,6300,7.3,0.2286,39.6,0.012348
128.68,200,7.3,0.2286,31.7,0.013267
130.09,250,7.3,0.2286,31.7,0.013267
130.24,315,7.3,0.2286,31.7,0.013267
130.27,400,7.3,0.2286,31.7,0.013267
128.17,500,7.3,0.2286,31.7,0.013267
126.19,630,7.3,0.2286,31.7,0.013267
123.21,800,7.3,0.2286,31.7,0.013267
119.1,1000,7.3,0.2286,31.7,0.013267
120.51,1250,7.3,0.2286,31.7,0.013267
119.04,1600,7.3,0.2286,31.7,0.013267
115.31,2000,7.3,0.2286,31.7,0.013267
114.71,2500,7.3,0.2286,31.7,0.013267
113.23,3150,7.3,0.2286,31.7,0.013267
112.64,4000,7.3,0.2286,31.7,0.013267
111.03,5000,7.3,0.2286,31.7,0.013267
110.69,6300,7.3,0.2286,31.7,0.013267
125.82,800,0,0.1524,71.3,0.0015988
127.31,1000,0,0.1524,71.3,0.0015988
128.93,1250,0,0.1524,71.3,0.0015988
129.67,1600,0,0.1524,71.3,0.0015988
128.65,2000,0,0.1524,71.3,0.0015988
128.13,2500,0,0.1524,71.3,0.0015988
129.38,3150,0,0.1524,71.3,0.0015988
128.86,4000,0,0.1524,71.3,0.0015988
126.46,5000,0,0.1524,71.3,0.0015988
125.43,6300,0,0.1524,71.3,0.0015988
122.53,8000,0,0.1524,71.3,0.0015988
120.25,10000,0,0.1524,71.3,0.0015988
117.09,12500,0,0.1524,71.3,0.0015988
113.3,16000,0,0.1524,71.3,0.0015988
120.57,500,0,0.1524,55.5,0.0017267
123.58,630,0,0.1524,55.5,0.0017267
126.71,800,0,0.1524,55.5,0.0017267
128.58,1000,0,0.1524,55.5,0.0017267
129.95,1250,0,0.1524,55.5,0.0017267
130.18,1600,0,0.1524,55.5,0.0017267
129.67,2000,0,0.1524,55.5,0.0017267
127.76,2500,0,0.1524,55.5,0.0017267
127.75,3150,0,0.1524,55.5,0.0017267
127.23,4000,0,0.1524,55.5,0.0017267
125.2,5000,0,0.1524,55.5,0.0017267
123.3,6300,0,0.1524,55.5,0.0017267
121.9,8000,0,0.1524,55.5,0.0017267
119.25,10000,0,0.1524,55.5,0.0017267
117.09,12500,0,0.1524,55.5,0.0017267
112.8,16000,0,0.1524,55.5,0.0017267
119.51,500,0,0.1524,39.6,0.0019329
124.4,630,0,0.1524,39.6,0.0019329
127.9,800,0,0.1524,39.6,0.0019329
130.03,1000,0,0.1524,39.6,0.0019329
131.02,1250,0,0.1524,39.6,0.0019329
131.01,1600,0,0.1524,39.6,0.0019329
129.63,2000,0,0.1524,39.6,0.0019329
126.86,2500,0,0.1524,39.6,0.0019329
125.6,3150,0,0.1524,39.6,0.0019329
125.34,4000,0,0.1524,39.6,0.0019329
123.45,5000,0,0.1524,39.6,0.0019329
121.31,6300,0,0.1524,39.6,0.0019329
120.55,8000,0,0.1524,39.6,0.0019329
115.41,10000,0,0.1524,39.6,0.0019329
121.62,500,0,0.1524,31.7,0.0020941
126,630,0,0.1524,31.7,0.0020941
129.12,800,0,0.1524,31.7,0.0020941
130.99,1000,0,0.1524,31.7,0.0020941
131.47,1250,0,0.1524,31.7,0.0020941
130.82,1600,0,0.1524,31.7,0.0020941
128.91,2000,0,0.1524,31.7,0.0020941
125.87,2500,0,0.1524,31.7,0.0020941
124.21,3150,0,0.1524,31.7,0.0020941
123.81,4000,0,0.1524,31.7,0.0020941
122.4,5000,0,0.1524,31.7,0.0020941
119.74,6300,0,0.1524,31.7,0.0020941
117.96,8000,0,0.1524,31.7,0.0020941
127.4,630,2.7,0.1524,71.3,0.0024385
127.39,800,2.7,0.1524,71.3,0.0024385
128.77,1000,2.7,0.1524,71.3,0.0024385
130.14,1250,2.7,0.1524,71.3,0.0024385
130.64,1600,2.7,0.1524,71.3,0.0024385
130.11,2000,2.7,0.1524,71.3,0.0024385
128.33,2500,2.7,0.1524,71.3,0.0024385
127.05,3150,2.7,0.1524,71.3,0.0024385
126.53,4000,2.7,0.1524,71.3,0.0024385
124.36,5000,2.7,0.1524,71.3,0.0024385
121.94,6300,2.7,0.1524,71.3,0.0024385
120.53,8000,2.7,0.1524,71.3,0.0024385
116.72,10000,2.7,0.1524,71.3,0.0024385
113.03,12500,2.7,0.1524,71.3,0.0024385
110.36,16000,2.7,0.1524,71.3,0.0024385
121.01,500,2.7,0.1524,39.6,0.002948
125.81,630,2.7,0.1524,39.6,0.002948
128.83,800,2.7,0.1524,39.6,0.002948
130.59,1000,2.7,0.1524,39.6,0.002948
130.83,1250,2.7,0.1524,39.6,0.002948
130.05,1600,2.7,0.1524,39.6,0.002948
128.14,2000,2.7,0.1524,39.6,0.002948
125.59,2500,2.7,0.1524,39.6,0.002948
122.92,3150,2.7,0.1524,39.6,0.002948
121.89,4000,2.7,0.1524,39.6,0.002948
121.5,5000,2.7,0.1524,39.6,0.002948
119.21,6300,2.7,0.1524,39.6,0.002948
116.66,8000,2.7,0.1524,39.6,0.002948
112.59,10000,2.7,0.1524,39.6,0.002948
108.65,12500,2.7,0.1524,39.6,0.002948
124.12,400,5.4,0.1524,71.3,0.004012
126.29,500,5.4,0.1524,71.3,0.004012
128.97,630,5.4,0.1524,71.3,0.004012
131.28,800,5.4,0.1524,71.3,0.004012
133.2,1000,5.4,0.1524,71.3,0.004012
134.11,1250,5.4,0.1524,71.3,0.004012
133.24,1600,5.4,0.1524,71.3,0.004012
131.11,2000,5.4,0.1524,71.3,0.004012
127.59,2500,5.4,0.1524,71.3,0.004012
123.31,3150,5.4,0.1524,71.3,0.004012
121.43,4000,5.4,0.1524,71.3,0.004012
120.06,5000,5.4,0.1524,71.3,0.004012
116.41,6300,5.4,0.1524,71.3,0.004012
126.81,400,5.4,0.1524,55.5,0.0043329
129.37,500,5.4,0.1524,55.5,0.0043329
131.81,630,5.4,0.1524,55.5,0.0043329
133.1,800,5.4,0.1524,55.5,0.0043329
132.13,1000,5.4,0.1524,55.5,0.0043329
130.78,1250,5.4,0.1524,55.5,0.0043329
130.57,1600,5.4,0.1524,55.5,0.0043329
128.71,2000,5.4,0.1524,55.5,0.0043329
124.08,2500,5.4,0.1524,55.5,0.0043329
121.59,3150,5.4,0.1524,55.5,0.0043329
119.74,4000,5.4,0.1524,55.5,0.0043329
118.76,5000,5.4,0.1524,55.5,0.0043329
117.29,6300,5.4,0.1524,55.5,0.0043329
114.93,8000,5.4,0.1524,55.5,0.0043329
125.35,315,5.4,0.1524,39.6,0.0048503
127.64,400,5.4,0.1524,39.6,0.0048503
129.94,500,5.4,0.1524,39.6,0.0048503
132.36,630,5.4,0.1524,39.6,0.0048503
132.76,800,5.4,0.1524,39.6,0.0048503
130.51,1000,5.4,0.1524,39.6,0.0048503
127.12,1250,5.4,0.1524,39.6,0.0048503
126.27,1600,5.4,0.1524,39.6,0.0048503
124.65,2000,5.4,0.1524,39.6,0.0048503
120.5,2500,5.4,0.1524,39.6,0.0048503
119.14,3150,5.4,0.1524,39.6,0.0048503
