0.052599,0.18838,0.83949,0.25438,0.087425,-0.40407,1.8996,-0.9798,0.95234,0.61889,0.033232,0.21073,4.268,-0.061012,0.9823,1.173,0.97448,-0.1155,2.1058,0.61555,-0.12551,-0.051617,3,0.98294,0.15062,0.41807,4,1.4434,-0.48546,0.21962,4,1.2198,5
0.3136,0.98418,0.29053,0.85176,1.8272,-0.13489,5.1062,0.25937,0.067119,0.42606,0.098982,0.22946,6.9745,0.54424,0.69324,1.6311,0.91969,-0.20867,1.1617,0.2704,0.63475,0.054564,2,1.4494,0.32865,-0.095527,5,0.70061,-0.78236,0.33864,3,0.89535,6
0.001435,0.30627,0.60176,1.037,0.09082,0.32718,9.8778,-0.23995,0.80585,0.58865,0.62871,0.25036,0.35804,-0.66165,-0.50345,1.4206,0.18374,-0.35407,2.3509,0.26811,0.48158,0.050274,7,1.5629,0.45636,0.15554,7,0.92697,0.037635,-0.83737,7,1.5259,8
0.31472,-0.54899,0.19841,0.043676,1.5805,-0.32273,4.3375,0.67303,-0.031883,0.52525,1.5049,-0.1068,5.665,0.20584,-0.96287,4.0986,0.49719,0.026306,1.3935,0.50316,0.46282,-0.75193,5,0.63342,-0.87511,-0.8706,2,0.64453,-0.37168,0.119,5,1.699,8
0.10617,-0.31705,0.2806,0.49074,0.1204,-0.07458,6.1608,-0.88747,-0.36601,0.026697,0.86143,-0.059922,3.0737,-0.37118,0.92772,0.47094,0.026539,0.35832,11.642,0.31395,0.2448,0.16095,6,1.1292,-0.6851,0.90851,6,0.76162,0.41079,-0.000201,6,1.674,7
0.072401,0.28833,0.34591,0.30043,0.28036,0.23454,5.9298,0.22983,-0.84595,0.73548,3.7033,0.259,1.1262,0.14235,0.63495,0.32738,2.299,0.14047,0.11912,0.20122,-0.33966,0.80269,5,1.118,-0.85075,0.70072,6,1.0972,0.9724,-0.2334,4,1.8144,7
0.05066,0.5401,0.85796,1.4824,0.3439,0.16906,2.4906,-0.48021,0.041608,0.031256,2.0346,-0.19002,4.4149,-0.03946,0.25992,0.81434,0.50992,0.46895,0.79183,0.50155,-0.48477,-0.42316,7,1.736,0.34051,0.40344,3,0.94502,0.84207,0.24237,2,0.61098,8
0.14945,-0.007153,-0.17505,0.61141,1.1881,0.3782,3.3285,-0.58739,-0.38001,0.25152,0.45021,-0.2539,3.2377,-0.44075,-0.97994,0.35107,2.7707,0.19249,10.487,0.24155,0.44386,-0.78206,3,0.76575,-0.66477,-0.61156,2,1.7718,-0.31558,-0.28644,2,1.2834,5
0,0.60679,-0.39736,0.89446,1.0301,0.15149,0.85929,0.079757,0.66377,1.6425,0.48814,0.30851,4.5035,0.99199,0.070887,0.81775,1.2215,-0.19385,2.2771,0.20254,0.7269,-0.55409,2,1.429,0.57203,0.60208,3,1.2875,-0.99003,-0.19523,3,0.75743,9
0.41734,-0.31987,-0.66677,0.49873,2.2737,-0.14865,13.303,0.28871,0.27522,0.34125,0.088187,-0.20153,5.6734,0.40708,-0.18326,1.5146,1.3097,0.03692,1.3723,0.426,0.36777,0.43381,5,1.3859,0.50152,-0.16541,6,0.59726,0.44747,-0.21379,3,1.0575,8
0.042857,0.44686,0.74174,0.34995,2.1727,-0.40072,0.3289,0.76409,0.32094,4.6134,2.0318,0.029833,2.1626,-0.91929,-0.91141,3.7986,0.60099,0.14964,0.18887,0.23321,0.7314,0.0065,3,0.68591,-0.43777,0.63764,4,1.4228,0.62663,-0.40033,4,1.1382,5
0.34859,-0.81936,0.59349,0.33226,0.67509,-0.21121,6.0709,0.048416,0.2922,0.47508,0.5728,-0.48156,0.60376,0.45254,-0.20686,1.6049,0.30655,-0.14494,18.029,0.33145,0.27077,0.6819,4,0.82693,-0.79421,-0.44061,7,1.4179,0.11652,-0.86488,3,1.4953,8
0.042301,-0.76598,0.33666,0.22451,0.47248,0.14351,1.3052,0.084529,0.75133,1.8533,0.041868,-0.069148,1.2717,0.22257,-0.76867,0.80635,0.82458,0.10592,1.3414,0.50671,0.62948,0.48274,6,1.0928,0.038677,-0.58808,3,1.5865,-0.25686,0.33026,6,1.4237,7
0,0.88722,0.17867,0.60354,0.48082,-0.48347,1.9921,-0.89056,-0.72436,2.3685,1.172,-0.40476,1.3488,-0.15324,-0.16832,2.3337,0.46147,-0.41788,2.0327,0.33912,0.38443,0.43656,4,1.8831,0.80082,-0.28037,5,1.1899,0.067507,-0.27508,2,0.86453,7
0.029708,0.55938,-0.49423,2.7398,4.3082,-0.27869,3.8471,0.69102,0.93534,1.7478,0.82108,0.088127,0.38492,-0.74386,-0.72522,0.85053,1.5742,-0.46841,3.3986,0.54438,-0.7796,-0.60035,2,1.61,-0.42051,-0.97288,2,1.717,0.50752,-0.31866,3,1.1512,5
0.32256,-0.94417,0.038209,0.90316,0.24169,-0.1705,9.8405,-0.89414,0.12254,0.042497,0.91321,0.49764,6.9407,0.57324,-0.088793,2.1055,0.058183,-0.32306,1.2631,0.59991,-0.83279,-0.25566,2,0.50884,0.69881,-0.78583,3,1.2666,-0.95538,-0.40426,3,0.54236,5
0.00157,-0.3308,-0.66151,2.0734,2.9361,-0.28025,2.2782,-0.77537,0.35279,0.22448,1.0708,-0.47276,2.5156,0.39629,0.81632,0.91101,0.0115,-0.42528,2.2881,0.82417,-0.7827,-0.65054,8,0.64944,0.4571,-0.82576,2,1.9938,-0.79434,0.11622,8,1.0976,9
0.078611,0.015959,0.49587,0.24025,0.55455,0.22177,5.7723,-0.69846,0.90329,0.36701,1.7276,-0.16875,4.3287,0.045601,0.31033,0.060533,2.0868,0.43821,6.0577,0.471,0.12106,-0.9034,5,1.2172,0.019758,-0.25018,5,1.986,0.32091,-0.46737,3,1.7022,6
0.14696,0.6884,-0.7687,0.022198,0.2568,0.15805,10.946,-0.83157,0.10605,1.7066,1.0485,0.3542,5.258,0.16049,0.92543,0.85309,1.9658,-0.39655,0.66143,0.56381,0.46577,0.92921,6,0.69013,0.76724,0.58567,6,1.263,-0.04785,-0.43475,6,1.8885,7
0.097595,0.051702,0.33186,1.7176,0.22247,0.14355,2.4934,0.57981,0.10119,1.0343,0.078022,0.2318,1.8548,0.13528,0.50878,2.0343,1.6649,0.003214,2.7671,0.18133,0.8207,-0.29806,5,0.9388,-0.8047,-0.34808,4,0.74279,-0.79873,-0.13592,5,0.75057,6
0.038182,0.27189,-0.17136,0.043582,2.516,0.30426,3.5921,-0.58043,0.72267,1.1131,0.17768,0.064391,0.84597,-0.056847,-0.61936,1.2474,0.22029,-0.34122,0.3933,0.37007,0.69568,-0.76678,7,1.6379,-0.90451,-0.72348,4,1.6122,0.99366,0.29531,5,0.68108,8
0.027659,0.66233,-0.068536,0.18773,0.59576,0.12796,6.1523,0.57945,0.80248,0.20922,3.8235,-0.22727,4.6107,0.84102,-0.010137,1.2703,0.10416,0.42539,0.73947,0.44617,-0.86527,-0.30061,4,1.4414,-0.38454,-0.7305,4,1.1808,0.21608,-0.22032,5,1.8718,7
0,0.36682,-0.50747,0.56061,0.39526,0.27743,1.6227,0.39538,-0.69364,3.242,0.00405,0.49513,0.78724,-0.91214,-0.074709,0.50508,1.0726,-0.33091,4.919,0.74445,-0.61783,-0.79309,2,1.6092,0.26023,-0.013638,2,0.67782,-0.38958,-0.075293,4,0.55666,6
0.03551,0.72395,-0.18974,0.14172,3.3033,-0.29152,2.6647,0.96965,0.12871,0.55119,0.75881,-0.03584,0.84619,-0.39583,-0.16549,2.3175,1.9889,0.19814,5.3082,0.32598,0.46176,-0.39543,2,1.7361,-0.11559,0.18022,8,1.254,0.79532,0.44962,3,1.1826,9
0.01285,-0.98305,0.91879,0.31036,0.18591,0.13896,0.67134,-0.18688,-0.022866,0.41391,0.8042,-0.37977,3.5844,-0.51348,0.58484,0.75773,0.29782,-0.32306,1.9322,0.19584,0.811,-0.15905,7,1.6626,-0.058358,-0.31842,5,1.5378,-0.90642,-0.13348,8,1.2727,9
0.010417,0.40029,-0.1658,0.78761,0.047739,-0.4233,1.2367,-0.94033,-0.3786,0.69688,0.53786,0.23282,4.1129,0.3455,0.16873,0.036785,1.1489,0.078563,0.33737,0.44245,0.93875,0.18338,5,0.97691,-0.71782,0.68828,4,0.61103,-0.032164,0.55751,4,1.6848,6
0,0.53756,0.31545,4.4479,1.2209,0.14121,2.1874,0.78044,0.99829,0.21111,0.73686,-0.26039,0.57312,-0.15608,0.9692,1.6449,0.40946,0.38878,0.92001,0.6676,0.55548,0.33549,4,1.2976,0.60675,0.35617,6,1.5334,-0.65312,-0.46816,3,0.9208,7
0.085106,0.76317,-0.79242,0.72284,1.0647,0.17406,0.36026,0.045699,-0.39193,0.43498,0.69063,-0.36665,6.0431,0.94065,-0.13131,0.96746,0.14444,-0.44225,1.9796,0.34173,-0.13243,-0.96896,4,1.7971,-0.85197,0.38089,7,1.5584,-0.79979,0.74985,3,0.71059,8
0.006267,0.93193,-0.73781,0.73234,0.69944,-0.008707,0.83389,0.66668,-0.5349,0.051692,0.88011,0.095273,1.2006,-0.2794,-0.41974,5.3993,0.7124,-0.29969,2.7832,0.69634,-0.52404,0.61619,4,1.5992,0.002421,0.64266,6,0.77777,0.28792,-0.43393,6,1.8972,9
0.22754,-0.20871,0.97381,0.57986,0.96086,0.41368,2.117,0.37359,0.798,1.2641,0.44797,-0.045124,10.709,-0.52034,0.043695,0.18298,0.96092,0.24023,4.8029,0.3615,0.35188,0.80665,2,1.4451,0.048276,0.82406,6,1.4695,-0.4868,-0.19973,7,1.4915,9
0.027048,0.46326,0.72574,0.2999,2.6581,0.077495,0.52015,0.60547,0.58904,0.71059,0.29963,-0.19146,4.2145,-0.92773,0.62382,0.7364,3.4275,0.083212,0.47985,0.24296,-0.95567,-0.78007,5,1.5627,-0.86108,-0.29703,3,0.9558,0.27729,-0.74203,4,1.5857,6
0.18407,-0.99043,0.64631,1.1073,1.9189,0.15708,3.9662,0.052523,-0.88991,0.17853,0.89503,0.010032,3.3091,-0.62956,0.92353,0.73361,2.4614,-0.4223,9.3139,0.1092,-0.61911,0.34264,3,0.62357,-0.88777,0.015337,3,1.88,-0.32575,0.020694,4,1.6632,7
0,0.93052,0.53614,0.55038,3.5339,-0.10944,0.33912,0.72007,-0.96466,1.0655,0.016127,-0.45817,4.0224,0.17311,0.14509,0.34571,2.1473,0.083026,3.1593,0.67475,0.045799,-0.18402,2,1.3005,0.393,0.58322,2,0.56698,0.39069,-0.69698,2,1.0452,6
0.003396,0.92828,0.34865,1.6698,1.6787,0.1758,3.465,-0.60346,0.20972,0.25425,1.7291,0.11578,0.43426,0.001418,-0.43443,0.84753,0.9612,-0.32881,2.1993,0.35338,-0.01608,-0.068285,6,1.727,-0.232,-0.79755,2,0.50961,-0.80308,0.011044,8,0.62566,9
0.25968,0.066529,-0.026474,0.96292,0.60408,0.12716,4.7683,0.35273,-0.32506,0.62524,0.10129,0.082465,4.5414,0.005766,0.10203,1.064,0.57156,0.005893,3.6108,0.3826,-0.63514,0.79807,6,1.4998,0.27305,-0.75675,2,1.1063,-0.99882,-0.70186,7,1.1944,8
0.47734,0.33385,-0.65619,0.074338,0.72962,0.23227,17.75,0.45474,0.78462,0.75376,0.08773,-0.18051,1.8469,0.96733,0.1546,0.03956,0.019644,-0.086131,7.7353,0.60801,-0.4917,-0.5608,6,1.8249,-0.094564,-0.10288,2,0.95033,-0.87033,0.74193,3,0.89071,7
0.008837,-0.079679,-0.81817,1.7401,0.7751,-0.36855,0.74921,-0.55063,-0.93371,1.8414,0.058792,-0.40654,6.7595,-0.61582,0.36198,1.642,1.3197,-0.035356,0.63741,0.38812,-0.93767,-0.96312,2,1.7034,0.040136,-0.5863,4,1.0195,-0.090871,-0.073246,2,0.81595,8
0,-0.76797,-0.16355,1.1776,0.30942,0.34385,2.6154,0.92734,-0.89207,0.53061,1.5903,0.25562,1.9391,-0.058117,-0.75421,0.10643,0.39456,-0.20364,0.80403,0.57758,0.84235,-0.43446,2,1.1065,-0.19222,0.13831,2,0.65017,-0.15656,0.65106,5,1.2746,7
0.50256,0.13493,-0.3474,0.034579,1.8264,0.13346,5.0998,-0.84962,0.070839,0.20943,0.053466,0.40413,14.218,-0.52628,-0.34348,0.082955,1.6591,-0.020703,0.18614,0.20057,0.69148,0.52437,4,1.3943,-0.33505,-0.63612,3,0.64384,0.38392,-0.37133,3,1.2797,9
0,-0.3958,0.91113,0.15844,1.6479,0.33696,2.3536,0.47204,0.116,0.43343,1.305,0.4742,0.071989,0.23462,-0.72667,0.13308,0.348,-0.055665,0.32471,0.81588,-0.054705,-0.48621,3,1.5224,-0.77446,0.60256,4,1.1513,-0.88749,-0.19703,7,0.60964,9
0.13812,0.72071,-0.27374,1.2694,1.1494,0.14449,0.86981,-0.16466,-0.43841,0.56267,4.1091,0.20459,10.935,0.007317,0.010681,1.3869,0.097753,0.22719,1.3975,0.27592,0.5172,0.58252,4,1.4673,0.79933,0.63618,4,1.613,0.047839,-0.46152,3,1.9489,5
0.31318,-0.5401,-0.38598,0.38092,0.3639,-0.31204,5.0216,0.19228,0.91494,0.60591,0.25984,0.39593,0.69307,0.11803,0.032352,2.4678,0.83838,-0.46929,15.627,0.73243,-0.21518,-0.62453,2,1.0998,-0.41735,-0.64148,7,1.1129,-0.32057,0.91239,3,1.4464,9
0.33553,-0.90008,0.34211,0.25135,0.075926,-0.36512,2.9921,-0.93782,-0.73436,0.49876,2.4557,-0.10053,3.5176,0.64327,-0.81185,0.35667,0.86228,-0.42641,10.244,0.12021,-0.2793,0.018673,4,1.1645,-0.25684,-0.97944,4,1.9976,-0.19509,-0.39962,2,1.2638,7
0.35066,-0.012751,-0.74921,0.50251,0.66644,0.41742,6.9354,0.28691,0.5751,0.021113,2.5325,-0.11529,1.9732,-0.023362,0.99671,0.70356,0.036132,0.065808,0.69167,0.35827,-0.1794,-0.53192,3,1.4512,0.91239,0.6974,3,1.8113,0.44285,0.67068,6,1.6929,7
0.26322,0.093788,-0.2271,0.8844,0.14104,0.073989,3.9711,0.73404,0.77685,0.15952,0.26528,0.3414,2.8283,-0.17993,-0.64712,0.43426,1.3845,0.28715,6.9119,0.79546,0.42587,-0.17473,8,1.1837,-0.79252,-0.29792,4,1.2131,-0.036757,-0.8405,8,1.4351,9
0.12147,-0.073136,-0.22976,0.092176,0.1167,0.41211,1.5291,0.63101,0.59341,0.76206,0.23151,0.29193,4.0694,-0.16821,0.81341,0.48452,1.0029,0.056363,10.881,0.29733,0.39101,0.51775,2,1.3344,-0.28731,-0.37677,2,1.4416,-0.12973,0.69913,2,1.6694,9
0.14475,0.19776,-0.88431,3.733,1.4444,-0.33641,0.37148,-0.72571,-0.90477,1.4496,1.5851,0.30279,7.5114,0.88421,-0.26167,1.1604,0.92716,0.31761,0.7245,0.49716,-0.19428,-0.35662,2,0.88635,0.89884,0.63956,2,1.374,0.17036,0.88006,3,1.1551,5
0.25676,0.5111,0.4874,1.1645,1.7182,0.031583,11.28,-0.19448,0.24215,0.32684,0.31154,-0.33177,1.2021,-0.66908,0.30061,1.016,0.048715,-0.017851,1.3867,0.61355,-0.48058,-0.24983,2,1.0812,-0.51615,-0.48504,2,1.7358,-0.29016,0.89539,5,1.1049,6
0,-0.70181,-0.96051,0.73422,0.30543,0.29248,4.4092,-0.16217,0.59011,1.1295,2.1992,-0.44937,0.055097,-0.85391,0.68339,0.8406,0.50833,-0.338,4.0253,0.41551,-0.37295,-0.89824,5,0.75216,-0.83523,-0.73347,4,1.3162,-0.62214,-0.9705,6,0.73768,9
0.011686,-0.6136,-0.33121,0.091389,1.0319,-0.082204,0.82577,0.1702,-0.089203,0.23856,0.85081,-0.29463,3.5337,-0.20114,-0.3864,0.68893,0.23279,-0.3374,0.17595,0.14788,-0.97947,-0.055325,2,1.3982,0.85704,-0.92195,3,0.55853,0.014459,-0.67161,4,1.2521,5
0,0.64871,0.63563,0.35464,0.4827,-0.41948,0.55559,-0.70095,0.052812,3.4475,0.037439,-0.21976,1.166,-0.5935,-0.41518,0.2484,1.0645,0.46798,2.1511,0.77988,0.25325,0.88827,3,1.6703,0.59147,0.90209,5,1.3411,-0.43661,-0.019172,3,1.2895,6
0.4411,-0.79846,-0.46541,0.80869,1.6795,-0.40021,6.869,0.14924,-0.60088,0.057922,0.45304,0.13619,4.152,-0.39583,-0.13363,0.51776,1.2783,0.055611,2.2116,0.3337,-0.35959,0.34863,6,1.1053,-0.94441,0.47038,6,1.1931,0.99287,0.68144,6,1.8384,8
0.025414,0.41486,-0.99817,3.8496,0.40435,-0.14661,5.4467,-0.92769,0.69365,0.029812,0.45569,0.29424,4.5916,0.97433,0.27295,0.24005,0.015357,0.10823,7.7202,0.66898,-0.46955,0.93152,3,1.5991,0.5995,-0.010256,3,1.6439,-0.78523,0.94698,2,1.3606,6
0,-0.57244,0.078326,0.35346,1.3539,-0.49651,2.9395,0.94107,0.41273,0.98509,1.4774,0.46331,0.028547,0.19387,0.62756,1.8952,0.12526,0.17741,3.0707,0.59147,0.74711,-0.71836,3,1.8388,-0.24124,-0.1434,3,1.8164,0.89891,-0.24937,3,1.8171,5
0.00905,-0.18726,0.078898,1.6762,0.65978,0.38726,0.016201,0.82785,0.75723,0.67083,1.1516,0.49445,0.57022,-0.74622,0.20424,1.1167,0.25372,-0.077978,6.4781,0.51717,0.20748,-0.77824,4,0.5574,-0.069345,0.48874,5,1.0539,-0.16601,-0.69201,3,0.9908,6
0,0.71431,-0.47785,1.275,1.0017,-0.31703,2.5821,0.13924,0.12312,1.2893,0.4543,-0.34538,0.031897,-0.46755,0.028302,0.23949,0.39211,0.43478,0.37209,0.96218,0.59401,0.46819,2,1.3765,0.66753,0.048083,6,1.055,-0.86076,0.33289,6,0.93524,8
0,0.89237,0.53879,2.5769,0.2493,-0.27311,0.84852,0.80658,0.33964,1.8247,2.3271,0.20045,1.3256,-0.37627,0.78232,0.96211,0.46089,0.0208,2.4164,0.70558,-0.5268,0.46153,5,1.536,-0.52163,-0.17172,5,1.4608,0.48342,-0.85302,5,0.64976,8
0.19063,-0.15912,-0.44477,0.26828,0.18424,-0.13996,0.19013,-0.569,-0.24681,1.2268,1.9977,0.27101,1.8389,-0.12321,-0.68429,2.4016,0.74138,0.092828,3.6188,0.74862,0.3852,-0.95572,2,0.5044,0.50457,0.84973,5,0.9291,0.55291,0.69935,3,1.6363,6
0.018146,0.12164,-0.83626,0.14505,0.75304,0.30945,2.9722,0.54788,-0.85653,1.439,0.54895,0.27808,3.7613,-0.2421,0.74827,0.29063,0.23684,-0.009933,3.9463,0.16905,-0.24268,0.93328,4,1.983,0.077951,0.05263,3,1.92,0.23417,-0.16334,4,1.0837,7
0.026904,0.057743,0.8839,1.9859,1.9642,0.050293,3.3742,-0.56432,0.94375,2.021,0.65105,-0.39579,3.454,0.64811,-0.46548,0.43921,0.56971,-0.10605,6.0276,0.3948,-0.83849,-0.56882,6,1.0342,0.39477,-0.81428,8,1.0257,0.34234,0.70602,6,1.0332,9
0.039549,-0.65983,0.057292,1.1619,0.10408,-0.056281,7.8628,-0.72602,0.070581,0.44187,0.17187,0.46975,3.3406,-0.26458,0.42574,3.0868,2.0813,-0.24171,0.10985,0.40301,0.3757,0.3774,7,1.2869,0.16636,0.36784,5,1.6396,-0.44743,-0.36614,2,0.72261,9
0,0.76882,0.4506,1.0847,0.14797,-0.45989,2.9765,-0.64714,-0.35649,0.82299,1.0655,0.43416,2.7598,-0.41904,0.41974,0.34511,0.037801,-0.28205,0.99571,0.44095,0.97476,-0.41604,2,1.9846,-0.57774,-0.50315,4,1.4497,0.93138,0.72121,3,0.65268,9
0.020584,0.46716,-0.8332,0.54212,0.31144,-0.34707,2.5994,0.47887,0.81165,0.53235,1.6309,0.48458,1.6151,0.55024,-0.85981,0.30118,0.96884,-0.002725,2.4673,0.45926,0.024405,-0.1154,4,0.59809,0.53069,0.61136,2,1.5354,-0.35769,-0.88853,3,0.59491,6
0.00083,0.75613,0.82184,5.8092,1.0214,-0.17114,0.16448,-0.36437,-0.17069,1.3786,0.70673,-0.2217,2.1332,-0.99854,-0.88589,0.49047,1.1238,0.14121,3.1507,0.72344,-0.18662,0.075177,3,0.8146,0.64975,0.40718,4,1.6155,0.89455,-0.98662,3,0.96437,5
0.008007,-0.80546,0.14251,4.2854,0.041321,-0.010479,1.6862,0.80886,0.37099,3.5355,1.1244,-0.41649,0.68337,0.93165,-0.13237,0.13029,1.5176,-0.077514,7.5799,0.71279,-0.48825,0.75919,4,1.6765,-0.34281,-0.06797,4,1.4312,0.21045,0.8231,4,1.0118,6
0.009517,-0.491,-0.075596,0.34373,4.963,-0.21392,1.2843,-0.5101,-0.29127,2.4684,0.75972,0.46226,3.2705,-0.16258,-0.17755,1.3867,1.1724,0.25547,1.0261,0.26398,-0.13388,0.79682,2,1.7307,-0.49315,-0.58705,3,1.2184,-0.45267,0.75352,7,0.97614,8
0.19673,-0.21665,0.47464,0.89199,0.021578,-0.17399,3.9852,-0.51603,-0.9489,0.37814,0.54203,-0.35745,5.8358,-0.64736,-0.37959,0.31888,0.11519,-0.47303,4.4363,0.57099,-0.41346,0.47633,2,1.5557,0.046668,0.79892,3,0.90346,-0.035813,0.66621,5,1.3422,8
0.14625,-0.67912,-0.35332,1.4596,0.53397,-0.31204,6.56,0.43401,0.42111,0.17652,1.1011,-0.37348,1.1413,-0.93168,0.067753,2.0535,0.87804,-0.22611,2.0253,0.48824,0.98456,-0.71653,6,0.60915,0.49884,0.82866,3,1.4651,-0.96891,-0.37688,6,1.4372,8
0.16598,-0.36829,0.33367,2.6586,0.15992,0.43735,8.7005,-0.58165,-0.24388,0.35952,0.523,-0.003603,1.8995,-0.65174,-0.46993,0.96544,3.3355,-0.41519,8.2685,0.17707,-0.49039,0.99252,3,1.6797,0.072634,-0.76888,2,1.0449,0.40941,0.17443,3,0.56677,8
0,0.89914,0.63651,0.075139,0.039216,0.040471,0.52028,-0.64845,-0.084884,0.041113,0.11339,-0.016498,0.48042,0.10669,0.62248,0.4503,0.44617,-0.25688,5.6239,0.72874,0.45063,-0.38502,4,1.1064,0.77771,-0.09556,2,1.9739,0.18968,-0.53696,5,1.9935,8
0.016929,-0.66951,0.85628,0.48442,1.2481,-0.3621,0.34663,0.3425,0.017164,0.06662,0.37131,0.069247,7.7122,-0.41011,0.79158,1.5356,1.6885,-0.14053,0.12452,0.31534,0.63353,-0.23362,4,1.6372,0.23252,-0.15579,2,0.86349,0.5976,0.22886,2,1.9209,5
0,0.30682,0.98115,2.3328,1.3663,-0.42258,0.52252,-0.93244,0.22108,0.32404,2.5629,-0.014643,1.8063,-0.84464,-0.20917,0.2612,0.76371,0.36924,3.0157,0.24358,-0.69854,0.3607,3,0.54003,-0.94728,0.38003,4,1.0677,-0.53172,-0.82047,5,1.2134,8
0.018343,0.40921,-0.07861,1.7303,0.42575,0.012873,3.2657,-0.24848,0.48883,2.0065,1.8726,-0.35478,1.6862,-0.16531,0.40982,0.81998,0.57805,-0.12364,0.21528,0.53926,0.45908,0.79033,2,1.6647,0.048552,0.92521,4,1.8807,-0.32065,-0.8358,3,1.8932,5
0.40149,-0.34728,0.61698,2.5371,0.20968,0.45497,3.2413,0.32405,0.90674,1.0162,0.045417,0.42737,5.8439,-0.33962,0.78317,2.794,2.7748,0.46929,4.493,0.59007,-0.24968,0.7661,3,0.57073,0.37672,0.46727,6,0.7773,-0.80777,-0.94831,4,0.74871,7
0.001471,0.87794,-0.8129,0.15677,0.10082,0.1602,0.25934,-0.65251,0.9148,0.94268,1.1599,0.03515,1.2306,-0.73853,0.77701,0.6831,2.1586,-0.27991,1.6095,0.61493,0.96693,-0.9774,2,0.89005,0.63925,-0.79073,5,0.98095,0.341,0.035838,3,1.9734,6
0.081437,-0.24555,-0.51323,0.27658,0.96113,0.12518,4.6531,-0.45406,0.82679,1.3717,0.39425,-0.13186,2.0647,0.34758,0.24394,0.73882,0.53891,-0.12959,2.6418,0.15296,-0.5093,0.93319,4,0.66843,-0.13708,-0.32262,2,0.72444,-0.86855,0.004133,2,1.9127,6
0,-0.67442,-0.7639,4.6259,0.20342,-0.26394,1.6232,0.97638,-0.8603,0.037242,2.2109,-0.49842,2.1925,-0.086894,-0.10837,1.0822,1.1958,0.084255,0.54182,0.74281,-0.67992,0.97476,3,1.5109,-0.83352,0.84691,4,0.96479,-0.3368,-0.018275,5,0.80757,7
0.006342,-0.1244,-0.17076,0.39615,1.6418,0.14101,3.0764,0.10089,0.88812,0.48968,0.75194,-0.056204,3.1361,-0.68419,-0.80223,0.74248,1.2169,-0.39289,0.42342,0.69634,0.66143,0.36003,2,1.5451,-0.88188,0.086353,2,1.5835,0.059261,0.58348,3,0.87507,5
